,userId,recsys_id,rating
78499,815,29226,3.0
78500,815,29653,4.0
78501,815,29161,4.0
78502,815,28465,3.0
78503,815,26358,4.0
78505,815,7706,3.0
78506,815,25983,3.0
78507,815,27706,4.0
78508,815,18079,5.0
78509,815,34992,3.0
78510,815,16818,2.0
78511,815,34938,3.0
78512,815,11203,2.0
78513,815,19,1.0
78514,815,26884,2.0
78515,815,29929,4.0
78516,815,958,4.0
78517,815,33416,4.0
78518,815,15763,4.0
78519,815,2172,4.0
78521,815,23508,3.0
78522,815,28650,4.0
78523,815,34033,3.0
78524,815,143,3.0
78525,815,105,2.0
78526,815,454,3.0
78527,815,27803,3.0
78528,815,3396,4.0
78529,815,4228,3.0
78532,815,34337,4.0
78533,816,8315,3.0
78535,816,22402,5.0
78536,816,24843,4.0
78537,816,10389,5.0
78539,816,25108,5.0
78540,816,32119,5.0
78541,816,20236,5.0
78542,816,6707,5.0
78543,816,17512,5.0
78544,816,23057,5.0
78545,816,8366,5.0
78547,816,11234,3.0
78548,816,32966,5.0
78549,816,16213,5.0
78550,816,22184,3.0
78552,816,14126,5.0
78553,816,7089,4.0
78554,816,2420,3.0
78555,816,26794,1.0
78556,816,7123,4.0
78557,816,21345,3.0
78558,816,33085,5.0
78559,817,18510,4.0
78560,1,1,1.0
78561,817,19124,2.0
78562,817,23270,2.0
78563,817,5528,2.0
78564,817,10207,2.0
78565,817,9348,3.0
78566,817,25480,2.0
78567,817,10190,1.0
78568,817,28712,2.0
78569,817,21436,3.0
78570,817,13355,2.0
78571,817,15247,3.0
78572,817,3488,3.0
78573,817,12198,5.0
78574,818,32074,4.0
78575,818,14947,4.0
78576,818,5298,5.0
78577,818,712,3.0
78578,818,32431,2.0
78579,818,2569,3.0
78580,818,7364,3.0
78581,818,18900,2.0
78583,818,32857,4.0
78584,818,12122,3.0
78585,818,4483,4.0
78586,818,27125,4.0
78587,818,2679,3.0
78588,818,2970,5.0
78589,818,15360,4.0
78590,818,33514,3.0
78592,818,12976,4.0
78594,818,22402,5.0
78595,818,24843,5.0
78596,818,33790,5.0
78597,818,711,3.0
78598,818,10389,5.0
78599,818,10446,3.0
78600,818,16623,4.0
78601,818,17941,3.0
78602,818,25896,3.0
78604,818,5210,3.0
78605,818,7302,3.0
78606,818,19079,3.0
78607,818,21618,5.0
78608,818,24253,5.0
78609,818,12891,4.0
78610,818,11086,3.0
78611,818,1028,4.0
78612,818,27260,4.0
78613,818,25108,5.0
78614,818,3153,4.0
78615,818,22169,3.0
78616,818,9729,5.0
78617,818,22199,4.0
78618,818,23471,3.0
78619,818,8501,3.0
78620,818,32119,5.0
78621,818,13944,4.0
78622,818,29974,3.0
78624,818,11365,5.0
78625,818,22831,3.0
78626,818,5287,3.0
78627,818,35190,4.0
78628,818,8002,4.0
78629,818,23069,5.0
78630,818,18827,5.0
78631,818,20688,5.0
78633,818,35046,5.0
78634,818,92,5.0
78635,818,31808,4.0
78636,818,2010,5.0
78637,818,11547,5.0
78639,818,10727,4.0
78640,818,1389,4.0
78641,818,22647,4.0
78642,818,7379,5.0
78643,818,27860,3.0
78644,818,26068,4.0
78645,818,7641,4.0
78646,818,32708,3.0
78647,818,2641,5.0
78648,818,13955,4.0
78649,818,8365,5.0
78650,818,2438,3.0
78651,818,9936,4.0
78652,818,6350,2.0
78653,818,12556,3.0
78654,818,18216,4.0
78655,818,975,4.0
78656,818,15844,3.0
78657,818,10728,4.0
78658,818,32322,4.0
78659,818,11528,5.0
78660,818,31769,4.0
78661,818,14458,4.0
78662,818,3608,3.0
78663,818,9832,3.0
78664,818,2139,3.0
78665,818,31395,3.0
78666,818,23487,3.0
78667,818,22663,4.0
78668,818,4511,3.0
78669,818,11562,3.0
78670,818,2642,4.0
78672,818,24160,4.0
78673,818,14967,4.0
78674,818,13956,4.0
78675,818,32793,3.0
78676,818,23639,4.0
78677,818,23774,3.0
78679,818,1483,5.0
78680,818,33503,3.0
78681,818,9161,3.0
78682,818,36,4.0
78683,818,23778,4.0
78684,818,16782,3.0
78685,818,18002,4.0
78686,818,29840,3.0
78687,818,20310,4.0
78688,818,2439,3.0
78690,818,1513,3.0
78691,818,14212,4.0
78692,818,25284,4.0
78693,818,1449,5.0
78694,818,4433,4.0
78695,818,32030,2.0
78696,818,9947,5.0
78697,818,3280,4.0
78698,818,8262,3.0
78699,818,2512,5.0
78700,818,32075,5.0
78701,818,11707,5.0
78702,818,26995,4.0
78703,818,13355,4.0
78704,818,24247,4.0
78705,818,4299,3.0
78706,818,3096,4.0
78707,818,34020,3.0
78708,818,8249,4.0
78709,818,9233,5.0
78710,818,9979,1.0
78711,818,6646,5.0
78712,818,11508,4.0
78713,818,22106,3.0
78714,818,1519,5.0
78715,818,11275,4.0
78716,818,13297,3.0
78718,818,11459,2.0
78719,818,5685,4.0
78720,818,18082,5.0
78721,818,24232,2.0
78722,818,34475,4.0
78723,818,1297,3.0
78724,818,23009,4.0
78725,818,23057,5.0
78726,818,3691,4.0
78727,818,27419,2.0
78728,818,32596,3.0
78729,818,25487,4.0
78730,818,8673,3.0
78731,818,9093,4.0
78732,818,33788,3.0
78733,818,5317,4.0
78734,818,20381,4.0
78735,818,32105,4.0
78736,818,9158,3.0
78737,818,18185,4.0
78739,818,4076,4.0
78740,818,4587,4.0
78741,818,24220,5.0
78742,818,25013,5.0
78743,818,9748,3.0
78746,818,1514,4.0
78747,818,32118,5.0
78748,818,34929,4.0
78749,818,8366,4.0
78750,818,18816,4.0
78751,818,12203,5.0
78752,818,20428,4.0
78754,818,16907,3.0
78755,818,3146,5.0
78756,818,3808,4.0
78757,818,13428,3.0
78758,818,26665,3.0
78759,818,13615,4.0
78760,818,21140,4.0
78761,818,25918,4.0
78762,818,646,4.0
78763,818,4396,4.0
78764,818,18496,4.0
78765,818,18218,3.0
78766,818,23385,4.0
78767,818,2437,3.0
78768,818,32150,2.0
78770,818,35470,4.0
78771,818,12198,4.0
78772,818,16909,3.0
78773,818,35244,3.0
78774,818,10879,5.0
78775,818,5356,5.0
78776,818,21646,4.0
78777,818,5984,5.0
78778,818,3349,2.0
78779,818,21636,4.0
78780,818,18000,4.0
78781,818,4705,4.0
78782,818,10022,4.0
78783,818,27261,4.0
78784,818,21746,4.0
78785,818,16238,4.0
78786,818,2682,4.0
78787,818,16976,3.0
78789,818,26185,4.0
78790,818,19462,3.0
78791,818,15380,5.0
78792,818,18001,4.0
78793,818,9005,4.0
78794,818,17047,4.0
78795,818,17956,4.0
78796,818,16139,4.0
78797,818,3596,3.0
78798,818,16908,4.0
78799,818,10276,4.0
78800,818,32045,4.0
78801,818,35387,2.0
78802,818,21322,4.0
78803,818,9305,4.0
78804,818,15381,4.0
78805,818,17665,5.0
78806,818,32287,4.0
78808,818,25014,4.0
78809,818,7265,4.0
78810,818,12202,4.0
78811,818,19553,4.0
78812,818,26663,4.0
78813,818,8243,4.0
78814,818,25919,4.0
78815,818,1706,4.0
78816,818,13601,4.0
78817,818,4398,4.0
78818,818,17703,3.0
78819,818,6215,5.0
78820,818,12181,3.0
78821,818,24837,3.0
78822,818,27151,3.0
78823,818,25073,4.0
78824,818,17380,5.0
78825,818,22784,4.0
78826,818,13940,4.0
78827,818,20430,3.0
78829,818,16354,4.0
78830,818,20547,4.0
78831,818,18456,3.0
78832,818,13088,4.0
78833,818,2499,4.0
78836,818,12764,2.0
78837,818,23455,4.0
78838,818,15660,3.0
78839,818,25171,4.0
78842,818,6606,4.0
78843,818,17408,3.0
78844,818,5933,4.0
78845,818,19010,3.0
78846,818,35345,4.0
78847,818,16911,3.0
78849,818,6505,4.0
78851,818,5135,3.0
78853,818,4643,5.0
78854,818,14544,4.0
78855,818,26890,3.0
78856,818,33364,5.0
78857,818,19144,3.0
78859,818,13621,3.0
78860,818,32872,3.0
78861,818,27360,5.0
78862,818,14046,4.0
78863,818,16270,3.0
78864,818,17278,4.0
78865,818,21018,4.0
78866,818,5272,4.0
78867,818,7892,3.0
78868,818,21743,3.0
78869,818,2571,5.0
78870,818,27023,4.0
78871,818,26391,5.0
78872,818,22460,5.0
78873,818,11957,4.0
78874,818,13723,4.0
78875,818,4311,4.0
78876,818,15896,5.0
78877,818,7740,5.0
78878,818,16109,5.0
78879,818,5709,4.0
78880,818,22153,5.0
78881,818,5300,4.0
78882,818,7662,3.0
78883,818,3987,5.0
78884,818,22768,4.0
78885,818,13052,3.0
78887,818,34875,4.0
78888,818,35302,4.0
78889,818,3898,4.0
78890,818,10464,4.0
78891,818,31497,4.0
78892,818,15659,4.0
78893,818,14835,3.0
78894,818,20429,3.0
78895,818,12201,4.0
78896,818,13060,4.0
78897,818,25170,4.0
78898,818,4399,4.0
78899,818,26670,4.0
78900,818,21801,2.0
78901,818,35326,4.0
78903,818,8797,4.0
78904,818,14126,4.0
78905,818,18333,4.0
78906,818,16059,4.0
78907,818,11454,3.0
78908,818,2280,4.0
78909,818,21539,4.0
78910,818,1471,4.0
78911,818,3240,3.0
78912,818,24205,4.0
78913,818,20097,4.0
78914,818,13415,4.0
78915,818,14981,4.0
78916,818,15607,3.0
78917,818,19691,2.0
78918,818,31391,5.0
78919,818,33359,3.0
78920,818,6103,4.0
78922,818,13791,5.0
78923,818,7123,4.0
78925,818,13954,2.0
78926,818,33385,4.0
78927,818,12029,2.0
78928,818,26230,4.0
78929,818,21709,3.0
78930,818,32271,3.0
78931,818,32921,4.0
78932,818,4841,4.0
78933,818,4201,4.0
78934,818,23396,4.0
78935,818,25425,4.0
78936,818,14503,4.0
78937,818,23519,4.0
78938,818,18448,4.0
78939,818,4418,3.0
78940,818,13314,4.0
78941,1,1,1.0
78942,818,24653,4.0
78943,818,31324,4.0
78944,818,6832,5.0
78945,818,34592,4.0
78946,818,7491,4.0
78947,818,7653,4.0
78948,818,14187,4.0
78949,818,20525,4.0
78951,818,13501,3.0
78952,818,13991,5.0
78953,818,18832,3.0
78954,818,27263,2.0
78955,818,32802,4.0
78956,818,12050,5.0
78957,818,16023,3.0
78958,818,26981,3.0
78959,818,13357,4.0
78960,818,8152,4.0
78961,818,18226,4.0
78962,818,6101,4.0
78963,818,24610,4.0
78964,818,34903,3.0
78965,818,17914,4.0
78966,818,32809,3.0
78969,818,2477,4.0
78970,818,24897,3.0
78971,818,34748,3.0
78972,818,4282,2.0
78974,818,25037,5.0
78975,818,11712,4.0
78976,818,13235,4.0
78978,818,9440,3.0
78979,818,10440,4.0
78980,818,35047,4.0
78981,818,4133,4.0
78983,818,32076,4.0
78984,818,25804,4.0
78985,818,7818,4.0
78986,818,13925,4.0
78987,818,20911,4.0
78988,818,32065,4.0
78989,818,14043,3.0
78990,818,35070,3.0
78991,818,3854,4.0
78993,818,29279,4.0
78994,818,9953,5.0
78996,818,32303,4.0
78997,818,32365,4.0
78998,818,31177,4.0
78999,818,16606,3.0
79000,818,32268,3.0
79001,818,25790,3.0
79002,818,4848,4.0
79003,818,24566,5.0
79004,818,13924,5.0
79005,818,4576,4.0
79006,818,9384,4.0
79007,818,8608,4.0
79010,818,23326,4.0
79011,818,12517,3.0
79012,818,18750,3.0
79014,818,33468,3.0
79015,818,13660,3.0
79016,818,35391,3.0
79017,818,20650,4.0
79018,818,2201,3.0
79019,818,26958,3.0
79020,818,32512,4.0
79022,818,11236,4.0
79023,818,11735,3.0
79025,818,23877,4.0
79026,818,35216,4.0
79027,818,7836,3.0
79028,818,7992,3.0
79029,818,18856,4.0
79030,818,23881,4.0
79032,818,14438,3.0
79035,818,27158,4.0
79039,818,25332,5.0
79040,818,5070,4.0
79041,818,16205,3.0
79042,818,23971,5.0
79043,818,16895,3.0
79044,818,9136,3.0
79045,818,21524,5.0
79047,818,2115,4.0
79048,818,24654,4.0
79050,818,33704,3.0
79051,818,13767,4.0
79052,818,34411,4.0
79053,818,10198,3.0
79054,818,16533,5.0
79055,818,1596,3.0
79056,818,13958,3.0
79057,818,16605,4.0
79059,818,34831,4.0
79060,818,33457,3.0
79061,818,8184,5.0
79063,818,19097,4.0
79064,818,28845,4.0
79066,818,20330,3.0
79067,818,18812,3.0
79068,818,9058,5.0
79069,818,33599,3.0
79070,818,3872,4.0
79071,818,657,3.0
79072,818,22255,5.0
79073,818,23773,5.0
79074,818,24978,4.0
79075,818,19734,3.0
79076,818,4105,4.0
79077,818,6102,4.0
79078,818,5168,4.0
79079,818,35067,4.0
79081,818,6987,4.0
79082,818,31282,5.0
79083,818,31701,4.0
79084,818,1485,5.0
79085,818,30541,4.0
79086,818,12536,4.0
79087,818,16828,4.0
79088,818,24158,3.0
79089,818,1705,4.0
79090,818,25540,3.0
79092,818,29460,4.0
79094,818,28825,5.0
79095,818,14101,5.0
79096,818,32645,4.0
79097,818,18305,4.0
79098,818,5031,4.0
79099,818,1652,3.0
79100,818,30452,3.0
79101,818,16785,4.0
79102,818,8874,4.0
79103,818,35221,3.0
79104,818,13236,4.0
79106,818,4427,4.0
79107,818,29163,3.0
79108,818,10492,3.0
79109,818,33908,4.0
79110,818,11458,4.0
79111,818,7260,4.0
79112,818,11791,4.0
79113,818,15564,4.0
79114,818,22183,3.0
79115,818,3446,3.0
79116,818,29551,4.0
79117,818,1530,4.0
79118,818,14791,3.0
79119,818,10776,2.0
79120,818,19996,4.0
79121,818,3601,3.0
79122,818,9414,5.0
79123,818,16455,5.0
79124,818,10456,4.0
79125,818,17708,4.0
79126,818,29116,4.0
79127,818,34105,3.0
79128,818,30880,4.0
79129,818,33206,4.0
79130,818,5971,4.0
79131,818,26283,4.0
79133,818,17396,4.0
79134,818,7444,3.0
79136,818,11398,4.0
79137,818,8391,3.0
79138,818,18073,3.0
79139,818,28941,3.0
79141,818,29522,3.0
79142,818,29709,3.0
79143,818,14049,4.0
79144,818,3821,3.0
79145,818,26259,4.0
79146,818,1610,4.0
79149,818,25814,3.0
79150,818,25053,3.0
79151,818,23575,3.0
79152,818,3119,4.0
79153,818,18278,4.0
79154,818,9349,4.0
79155,818,25983,4.0
79156,818,25104,3.0
79157,818,4579,4.0
79158,818,11936,3.0
79159,818,6654,3.0
79161,818,27706,3.0
79162,818,20181,4.0
79163,818,23059,4.0
79164,818,34938,3.0
79165,818,13323,4.0
79166,818,9519,4.0
79167,818,21514,2.0
79168,818,29929,4.0
79169,818,958,3.0
79171,818,24117,3.0
79172,818,5155,3.0
79173,818,13597,3.0
79174,818,28682,4.0
79176,818,29139,4.0
79177,818,33416,4.0
79178,818,12444,4.0
79179,818,18847,4.0
79180,818,7640,4.0
79181,818,27437,3.0
79182,818,35092,4.0
79183,818,10407,3.0
79185,818,9891,4.0
79186,818,28650,4.0
79187,818,7025,3.0
79188,818,21358,3.0
79189,818,16797,4.0
79190,818,26901,2.0
79191,818,27708,4.0
79192,818,19098,3.0
79194,818,33417,3.0
79197,818,34150,4.0
79199,818,1494,4.0
79200,818,31562,3.0
79201,818,13603,3.0
79202,818,30590,3.0
79203,818,18704,4.0
79204,818,34337,3.0
79205,818,28329,3.0
79206,818,21602,3.0
79209,819,14991,3.0
79210,819,26122,5.0
79212,819,2641,4.0
79213,819,22663,4.0
79214,819,2643,2.0
79215,819,11367,5.0
79216,819,16733,3.0
79217,819,22053,4.0
79218,819,11275,5.0
79219,819,5685,4.0
79220,819,261,3.0
79221,819,25013,5.0
79222,819,14992,2.0
79223,819,18816,5.0
79224,819,16907,5.0
79225,819,31716,4.0
79226,819,25918,3.0
79227,820,10662,4.0
79229,820,14991,5.0
79230,820,15129,3.0
79231,820,24253,5.0
79232,820,20006,5.0
79233,820,18611,4.0
79234,820,9265,4.0
79236,820,21319,4.0
79237,820,26122,5.0
79238,820,20031,5.0
79239,820,27860,4.0
79240,820,8365,4.0
79241,820,1449,5.0
79242,820,31576,5.0
79243,820,10672,4.0
79244,820,4108,1.0
79245,820,12661,3.0
79246,820,23699,2.0
79247,820,11275,5.0
79248,820,31767,4.0
79249,820,21512,2.0
79250,820,34475,5.0
79251,820,1297,5.0
79252,820,12500,3.0
79254,820,33383,2.0
79255,820,27014,4.0
79256,821,13064,3.0
79257,821,92,4.0
79258,821,1389,4.0
79259,821,24927,4.0
79260,821,17882,3.0
79261,821,2438,2.0
79262,821,26160,5.0
79263,821,2642,4.0
79264,821,2643,4.0
79265,821,3223,3.0
79266,821,8889,4.0
79267,821,36,4.0
79268,821,26686,3.0
79269,821,9533,4.0
79270,821,9947,4.0
79271,822,33333,3.0
79272,822,11432,3.0
79273,822,27510,5.0
79274,822,24570,5.0
79275,822,11057,5.0
79277,822,2569,5.0
79278,822,7364,5.0
79279,822,6115,5.0
79280,822,31796,3.0
79282,822,19030,5.0
79283,822,4483,5.0
79284,822,10219,3.0
79285,822,2018,4.0
79286,822,6770,4.0
79287,822,19803,3.0
79288,822,32631,5.0
79289,822,33514,3.0
79291,822,9457,4.0
79292,822,8844,4.0
79293,822,12976,4.0
79294,822,26120,5.0
79296,822,17459,4.0
79297,822,19701,4.0
79298,822,22402,3.0
79299,822,22573,5.0
79300,822,31567,5.0
79301,822,32255,4.0
79302,822,32254,4.0
79304,822,26140,3.0
79305,822,30495,3.0
79306,822,24843,4.0
79307,822,26100,4.0
79308,822,33790,5.0
79309,822,33906,5.0
79310,822,19195,4.0
79311,822,817,4.0
79312,822,4801,4.0
79313,822,6745,1.0
79314,822,10389,4.0
79315,822,10446,5.0
79316,822,29225,4.0
79317,822,16623,4.0
79318,822,17941,4.0
79319,822,22922,4.0
79320,822,25896,4.0
79321,822,32308,4.0
79322,822,762,4.0
79323,822,6060,4.0
79324,822,7707,4.0
79325,822,10715,4.0
79326,822,13064,3.0
79327,822,28454,3.0
79328,822,33791,4.0
79329,822,14991,4.0
79330,822,16070,4.0
79331,822,19090,5.0
79332,822,19079,3.0
79333,822,23424,4.0
79334,822,30535,4.0
79335,822,24609,3.0
79336,822,24975,3.0
79337,822,25414,3.0
79338,822,3894,4.0
79339,822,27260,5.0
79340,822,7015,4.0
79341,822,2987,3.0
79342,822,25108,5.0
79343,822,3153,4.0
79344,822,22169,4.0
79345,822,9729,5.0
79346,822,2127,4.0
79347,822,18611,4.0
79348,822,8544,3.0
79349,822,32334,5.0
79350,822,6184,5.0
79351,822,23471,4.0
79352,822,32466,4.0
79353,822,2173,4.0
79354,822,21603,4.0
79355,822,13944,4.0
79356,822,9227,4.0
79357,822,9080,5.0
79358,823,26780,5.0
79359,823,3153,5.0
79360,823,20555,4.0
79361,823,16708,4.0
79362,823,8630,4.0
79363,823,5087,4.0
79364,823,1176,4.0
79365,823,21553,4.0
79366,823,21897,4.0
79367,823,4288,4.0
79368,823,16874,5.0
79369,823,31273,4.0
79370,823,16875,5.0
79371,823,33152,1.0
79372,823,22184,5.0
79373,823,24338,4.0
79374,823,27042,5.0
79375,824,11528,4.0
79376,824,24160,5.0
79377,824,16907,4.0
79378,824,16908,5.0
79379,824,2993,4.0
79380,824,4427,5.0
79381,824,26123,4.0
79382,824,29709,5.0
79384,824,27706,4.0
79385,825,7364,4.0
79386,825,7380,2.0
79387,825,32857,5.0
79388,825,19030,3.0
79389,825,4483,4.0
79390,825,2018,4.0
79391,825,9731,4.0
79392,825,22402,3.0
79393,825,22573,5.0
79394,825,24843,5.0
79395,825,711,4.0
79396,825,6041,3.0
79397,825,10389,5.0
79398,825,18011,3.0
79399,825,32308,1.0
79400,825,10715,5.0
79401,825,13878,2.0
79402,825,14991,5.0
79403,825,24253,5.0
79404,825,25108,5.0
79405,825,23471,1.0
79406,825,11365,5.0
79407,825,5287,5.0
79408,825,19297,5.0
79409,825,5968,2.0
79410,825,25778,5.0
79411,825,21471,4.0
79412,825,20688,5.0
79413,825,2641,4.0
79415,825,24925,5.0
79416,825,6472,2.0
79417,825,975,2.0
79418,825,13321,2.0
79419,825,15844,4.0
79420,825,10857,4.0
79421,825,1563,4.0
79422,825,31769,5.0
79423,825,2218,5.0
79424,825,25850,4.0
79425,825,7612,4.0
79427,825,20623,5.0
79428,825,20966,5.0
79429,825,24160,5.0
79430,825,15845,1.0
79431,825,14618,1.0
79433,825,1483,5.0
79434,825,24764,5.0
79435,825,31447,2.0
79436,825,8978,1.0
79437,825,26117,2.0
79438,825,23738,1.0
79439,825,25284,4.0
79441,826,32074,5.0
79442,826,11057,4.0
79443,826,32431,3.0
79444,826,2569,5.0
79445,826,18900,4.0
79447,826,32857,5.0
79448,826,3144,4.0
79449,826,27125,4.0
79450,826,3717,4.0
79452,826,2970,5.0
79453,826,2018,5.0
79454,826,23407,5.0
79455,826,5302,3.0
79456,826,15360,4.0
79457,826,19803,2.0
79458,826,25887,2.0
79459,826,33514,3.0
79461,826,8310,4.0
79462,826,8119,4.0
79464,826,12976,5.0
79465,826,14106,4.0
79466,826,20043,5.0
79467,826,19701,4.0
79468,826,20986,4.0
79470,826,22402,5.0
79471,826,26140,4.0
79472,826,24843,5.0
79473,826,33790,5.0
79474,826,33906,4.0
79475,826,711,4.0
79476,826,6041,4.0
79477,826,32308,4.0
79478,826,762,3.0
79479,826,3489,2.0
79481,826,6001,1.0
79482,826,7015,5.0
79483,826,2987,4.0
79484,826,32334,3.0
79485,826,29974,3.0
79486,826,22745,5.0
79487,827,11292,5.0
79488,827,2179,3.0
79489,827,1638,3.0
79490,827,33327,3.0
79491,827,23050,4.0
79492,827,4636,4.0
79493,827,7816,3.0
79494,828,32074,5.0
79495,828,14947,3.0
79496,828,11781,3.0
79497,828,33333,4.0
79498,828,12356,4.0
79499,828,23845,3.0
79500,828,27510,4.0
79501,828,20089,3.0
79502,828,5298,4.0
79503,828,24570,5.0
79504,828,712,3.0
79505,828,11057,4.0
79506,828,6484,3.0
79507,828,22073,4.0
79509,828,7047,2.0
79510,828,32431,5.0
79511,828,2569,5.0
79512,828,7364,3.0
79513,828,23211,4.0
79514,828,18900,3.0
79515,828,31796,4.0
79517,828,21880,4.0
79518,828,32857,5.0
79519,828,18417,4.0
79521,828,29136,3.0
79523,828,4585,5.0
79524,828,4483,4.0
79525,828,4293,3.0
79526,828,3717,5.0
79528,828,2018,5.0
79529,828,23407,3.0
79530,828,2995,5.0
79532,828,4104,3.0
79533,828,5302,3.0
79534,828,6073,3.0
79535,828,6392,3.0
79536,828,6687,4.0
79537,828,6770,3.0
79538,828,7806,3.0
79539,828,8004,5.0
79540,828,10092,3.0
79542,828,14813,2.0
79543,828,14904,4.0
79544,828,19803,3.0
79545,828,20052,3.0
79546,828,25004,1.0
79547,828,25458,5.0
79548,828,25887,3.0
79549,828,26372,3.0
79551,828,512,3.0
79552,828,33514,3.0
79555,828,8310,5.0
79556,828,8119,4.0
79558,828,8812,4.0
79559,828,9457,3.0
79560,828,8844,5.0
79561,828,10593,3.0
79562,828,12976,4.0
79563,828,12380,4.0
79564,828,14106,3.0
79565,828,14977,3.0
79566,828,15586,3.0
79567,828,26120,4.0
79568,828,16722,4.0
79569,828,278,3.0
79571,828,17048,3.0
79572,828,16936,3.0
79573,828,19302,4.0
79574,828,19772,2.0
79575,828,19701,1.0
79576,828,20986,4.0
79578,828,22402,5.0
79579,828,22573,4.0
79580,828,22553,3.0
79582,828,25886,1.0
79583,828,26140,3.0
79584,828,24843,3.0
79585,828,24770,4.0
79586,828,26839,4.0
79587,828,13346,5.0
79589,828,26100,3.0
79590,828,33790,4.0
79591,828,33204,3.0
79592,828,33906,3.0
79593,828,33443,3.0
79594,828,19195,4.0
79595,828,711,3.0
79596,828,817,4.0
79597,828,3757,3.0
79598,828,4801,4.0
79599,828,6041,4.0
79600,828,6059,3.0
79601,828,6511,3.0
79602,828,6723,3.0
79603,828,6745,4.0
79604,828,6125,3.0
79605,828,28615,3.0
79606,828,10389,5.0
79607,828,10446,5.0
79608,828,14298,4.0
79609,828,29225,3.0
79610,828,16623,4.0
79611,828,17941,4.0
79612,828,18011,3.0
79613,828,21172,3.0
79614,828,22922,3.0
79615,828,23357,3.0
79616,828,25896,4.0
79617,828,25895,3.0
79618,828,32308,3.0
79619,828,33807,3.0
79620,828,34279,3.0
79621,828,762,4.0
79622,828,922,3.0
79625,828,4204,2.0
79627,828,5210,2.0
79628,828,6060,3.0
79629,828,6370,4.0
79630,828,7224,4.0
79631,828,7707,3.0
79633,828,9848,3.0
79635,828,28593,3.0
79636,828,10715,5.0
79637,828,12156,3.0
79638,828,13064,3.0
79639,828,13265,4.0
79640,828,13878,5.0
79641,828,13884,4.0
79642,828,33791,3.0
79643,828,14991,5.0
79644,828,16070,2.0
79645,828,17426,3.0
79646,828,17591,3.0
79647,828,17689,3.0
79648,828,9428,3.0
79649,828,19079,3.0
79650,828,21618,4.0
79651,828,21648,4.0
79652,828,23553,3.0
79653,828,24253,5.0
79654,828,30517,3.0
79655,828,24399,4.0
79656,828,30535,3.0
79657,828,24609,3.0
79658,828,24737,3.0
79659,828,24975,3.0
79660,828,25391,2.0
79661,828,25414,2.0
79662,828,3894,4.0
79663,828,25683,2.0
79664,828,25553,3.0
79665,828,26658,3.0
79666,828,31599,4.0
79667,828,20006,3.0
79668,828,31910,3.0
79669,828,32313,3.0
79670,828,33678,4.0
79671,828,27834,3.0
79672,828,12891,3.0
79673,828,11086,4.0
79674,828,1028,5.0
79675,828,27260,4.0
79676,828,7015,3.0
79677,828,2987,3.0
79678,828,25108,5.0
79679,828,25529,5.0
79680,828,3153,5.0
79681,828,21725,5.0
79682,828,22169,3.0
79683,828,9729,5.0
79684,828,12388,3.0
79685,828,6556,3.0
79686,828,18611,3.0
79687,828,8544,3.0
79688,828,32334,3.0
79689,828,19124,3.0
79690,828,23471,3.0
79691,828,32466,3.0
79692,828,33389,4.0
79693,828,14409,3.0
79694,828,13944,5.0
79695,828,28532,2.0
79696,828,13309,4.0
79697,828,15539,3.0
79698,828,9227,3.0
79699,828,29974,3.0
79700,828,16827,5.0
79701,828,21613,3.0
79702,828,24873,3.0
79705,828,22745,3.0
79706,828,31741,3.0
79707,828,11365,5.0
79708,828,14265,3.0
79709,828,18334,3.0
79710,828,24468,5.0
79711,828,27382,3.0
79712,828,23548,3.0
79713,828,25379,3.0
79714,828,34138,3.0
79715,828,9169,5.0
79716,828,26122,3.0
79718,828,26107,5.0
79719,828,24925,4.0
79720,828,25409,5.0
79721,828,17882,3.0
79722,828,14623,4.0
79723,828,18330,4.0
79724,828,12006,3.0
79725,828,9931,3.0
79726,828,22271,4.0
79727,829,11781,2.0
79728,829,21880,3.0
79729,829,23407,3.0
79730,829,19772,4.0
79731,829,19195,4.0
79732,829,14340,5.0
79733,829,16527,3.0
79734,829,4143,2.0
79735,829,26113,4.0
79736,829,12948,3.0
79737,829,25963,3.0
79738,829,19282,4.0
79739,829,3573,3.0
79740,829,25013,4.0
79742,830,32074,4.0
79743,830,14947,4.0
79744,830,11432,5.0
79745,830,10442,5.0
79746,830,712,4.0
79747,830,32431,5.0
79748,830,2569,2.0
79749,830,7364,5.0
79751,830,4483,4.0
79752,830,2018,5.0
79753,830,8004,5.0
79754,830,15360,5.0
79755,830,19803,3.0
79757,830,14106,5.0
79758,830,26120,5.0
79759,830,19701,3.0
79761,830,22402,5.0
79762,830,26140,4.0
79763,830,711,4.0
79764,830,10389,5.0
79765,830,17941,5.0
79766,830,25896,4.0
79767,830,32308,3.0
79768,830,26425,4.0
79769,830,14991,5.0
79770,830,19079,4.0
79771,830,23424,4.0
79772,830,24253,2.0
79773,830,12891,3.0
79774,830,1028,1.0
79775,830,27260,4.0
79776,1,1,1.0
79777,830,25108,5.0
79778,1,1,1.0
79779,1,1,1.0
79780,1,1,1.0
79781,830,18611,4.0
79782,830,7360,4.0
79783,830,23471,5.0
79784,830,32466,5.0
79785,830,33389,3.0
79786,830,32119,4.0
79787,830,13944,5.0
79788,830,11365,4.0
79789,830,16118,5.0
79790,830,8002,5.0
79791,830,34138,1.0
79792,1,1,1.0
79793,830,23069,5.0
79795,830,31980,5.0
79796,830,18827,5.0
